ciudad,distrito,barrio,calle,precio_m2_distrito,precio_m2_barrio,precio_m2_calle
Madrid,Latina,Puerta del Ángel,Calle de la grandeza española,3.156603222679913,3.588746395716051,4.424870466321244
Madrid,Latina,Puerta del Ángel,Calle de la huerta de castañeda,3.156603222679913,3.588746395716051,4.303921568627451
Madrid,Latina,Puerta del Ángel,Calle de los sagrados corazones,3.156603222679913,3.588746395716051,2.5
Madrid,Latina,Puerta del Ángel,Calle de los sagrados corazones,3.156603222679913,3.588746395716051,2.5
Madrid,Latina,Puerta del Ángel,Calle de navas del rey,3.156603222679913,3.588746395716051,2.8028169014084505
Madrid,Latina,Puerta del Ángel,Calle de pericles,3.156603222679913,3.588746395716051,3.258426966292135
Madrid,Latina,Puerta del Ángel,Calle de saavedra fajardo,3.156603222679913,3.588746395716051,4.829032258064516
Madrid,Latina,Puerta del Ángel,Calle de saavedra fajardo,3.156603222679913,3.588746395716051,4.829032258064516
Madrid,Latina,Puerta del Ángel,Calle de santa úrsula,3.156603222679913,3.588746395716051,5.609756097560976
Madrid,Latina,Puerta del Ángel,Calle de sepúlveda,3.156603222679913,3.588746395716051,3.2142857142857144
Madrid,Latina,Puerta del Ángel,Calle del concierto,3.156603222679913,3.588746395716051,4.701680672268908
Madrid,Latina,Puerta del Ángel,Calle enrique granados,3.156603222679913,3.588746395716051,2.1812080536912752
Madrid,Latina,Puerta del Ángel,Calle guadarrama,3.156603222679913,3.588746395716051,4.115523465703971
Madrid,Latina,Puerta del Ángel,Calle guadarrama,3.156603222679913,3.588746395716051,4.115523465703971
Madrid,Latina,Puerta del Ángel,Calle guadarrama,3.156603222679913,3.588746395716051,4.115523465703971
Madrid,Latina,Puerta del Ángel,Calle laín calvo,3.156603222679913,3.588746395716051,3.365168539325843
Madrid,Latina,Puerta del Ángel,Calle magín calvo,3.156603222679913,3.588746395716051,3.3146067415730336
Madrid,Latina,Puerta del Ángel,Calle maría del carmen,3.156603222679913,3.588746395716051,3.442622950819672
Madrid,Latina,Puerta del Ángel,Calle mariano carderera,3.156603222679913,3.588746395716051,4.097152777777778
Madrid,Latina,Puerta del Ángel,Calle mariano carderera,3.156603222679913,3.588746395716051,4.097152777777778
Madrid,Latina,Puerta del Ángel,Calle pericles,3.156603222679913,3.588746395716051,2.9904761904761905
Madrid,Latina,Puerta del Ángel,Calle santa áurea,3.156603222679913,3.588746395716051,3.2
Madrid,Latina,Puerta del Ángel,Calle santa áurea,3.156603222679913,3.588746395716051,3.2
Madrid,Latina,Puerta del Ángel,Calle sepúlveda,3.156603222679913,3.588746395716051,4.142857142857143
Madrid,Latina,Puerta del Ángel,Calle solana de luche,3.156603222679913,3.588746395716051,4.181818181818182
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de extremadura,3.156603222679913,3.588746395716051,4.139488409272581
Madrid,Latina,Puerta del Ángel,Paseo de la ermita del santo,3.156603222679913,3.588746395716051,4.190839694656489
Madrid,Latina,Puerta del Ángel,Paseo de la ermita del santo,3.156603222679913,3.588746395716051,4.190839694656489
Madrid,Latina,Puerta del Ángel,Paseo de los jesuitas,3.156603222679913,3.588746395716051,3.3759398496240602
Madrid,Latina,Puerta del Ángel,Paseo de los jesuitas,3.156603222679913,3.588746395716051,3.3759398496240602
Madrid,Latina,Puerta del Ángel,Paseo del marqués de monistrol,3.156603222679913,3.588746395716051,9.163265306122447
Madrid,Latina,Puerta del Ángel,Paseo olivos,3.156603222679913,3.588746395716051,3.1834862385321103
Madrid,Latina,Puerta del Ángel,Paseo perales,3.156603222679913,3.588746395716051,2.9666080843585236
Madrid,Latina,Puerta del Ángel,Paseo perales,3.156603222679913,3.588746395716051,2.9666080843585236
Madrid,Latina,Puerta del Ángel,Paseo perales,3.156603222679913,3.588746395716051,2.9666080843585236
Madrid,Latina,Puerta del Ángel,Paseo perales,3.156603222679913,3.588746395716051,2.9666080843585236
Madrid,Latina,Puerta del Ángel,Paseo perales,3.156603222679913,3.588746395716051,2.9666080843585236
Madrid,Latina,Puerta del Ángel,Paseo perales,3.156603222679913,3.588746395716051,2.9666080843585236
Madrid,Latina,Puerta del Ángel,Paseo perales,3.156603222679913,3.588746395716051,2.9666080843585236
Madrid,Latina,Puerta del Ángel,Plaza de puerta del ángel,3.156603222679913,3.588746395716051,5.344827586206897
Madrid,Latina,Puerta del Ángel,Plaza de santa teresita,3.156603222679913,3.588746395716051,2.0355421686746986
Madrid,Latina,Puerta del Ángel,Puente de segovia,3.156603222679913,3.588746395716051,4.947368421052632
Madrid,Latina,Puerta del Ángel,Puerta del angel,3.156603222679913,3.588746395716051,3.215384615384615
Madrid,Latina,Puerta del Ángel,Solana de luche,3.156603222679913,3.588746395716051,3.275
Madrid,Latina,Puerta del Ángel,Vicente camarón,3.156603222679913,3.588746395716051,3.8524590163934427
Madrid,Moncloa-Aravaca,Aravaca,Altozano,5.174752398034782,4.997971761894281,4.248366013071895
Madrid,Moncloa-Aravaca,Aravaca,Altozano,5.174752398034782,4.997971761894281,4.248366013071895
Madrid,Moncloa-Aravaca,Aravaca,Avenida de europa,5.174752398034782,4.997971761894281,4.115942028985507
Madrid,Moncloa-Aravaca,Aravaca,Avenida de europa,5.174752398034782,4.997971761894281,4.115942028985507
Madrid,Moncloa-Aravaca,Aravaca,Avenida de europa,5.174752398034782,4.997971761894281,4.115942028985507
Madrid,Moncloa-Aravaca,Aravaca,Avenida de europa,5.174752398034782,4.997971761894281,4.115942028985507
Madrid,Moncloa-Aravaca,Aravaca,Avenida de la osa mayor,5.174752398034782,4.997971761894281,2.7733333333333334
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Avenida del talgo,5.174752398034782,4.997971761894281,5.547600913937547
Madrid,Moncloa-Aravaca,Aravaca,Calle acamar,5.174752398034782,4.997971761894281,3.8431372549019605
Madrid,Moncloa-Aravaca,Aravaca,Calle acamar,5.174752398034782,4.997971761894281,3.8431372549019605
Madrid,Moncloa-Aravaca,Aravaca,Calle agustín lara,5.174752398034782,4.997971761894281,4.724409448818897
Madrid,Moncloa-Aravaca,Aravaca,Calle agustín lara,5.174752398034782,4.997971761894281,4.724409448818897
Madrid,Moncloa-Aravaca,Aravaca,Calle aldebarán,5.174752398034782,4.997971761894281,4.95
Madrid,Moncloa-Aravaca,Aravaca,Calle almanzora,5.174752398034782,4.997971761894281,5.476923076923077
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle alsasua,5.174752398034782,4.997971761894281,3.870967741935484
Madrid,Moncloa-Aravaca,Aravaca,Calle ana teresa,5.174752398034782,4.997971761894281,8.982213438735178
Madrid,Moncloa-Aravaca,Aravaca,Calle ana teresa,5.174752398034782,4.997971761894281,8.982213438735178
Madrid,Moncloa-Aravaca,Aravaca,Calle ana teresa,5.174752398034782,4.997971761894281,8.982213438735178
Madrid,Moncloa-Aravaca,Aravaca,Calle ana teresa,5.174752398034782,4.997971761894281,8.982213438735178
Madrid,Moncloa-Aravaca,Aravaca,Calle ana teresa,5.174752398034782,4.997971761894281,8.982213438735178
Madrid,Moncloa-Aravaca,Aravaca,Calle arabell,5.174752398034782,4.997971761894281,6.118881118881118
Madrid,Moncloa-Aravaca,Aravaca,Calle araiz,5.174752398034782,4.997971761894281,8.0
Madrid,Moncloa-Aravaca,Aravaca,Calle ardales,5.174752398034782,4.997971761894281,4.492857142857143
Madrid,Moncloa-Aravaca,Aravaca,Calle azurita,5.174752398034782,4.997971761894281,1.4754098360655736
Madrid,Moncloa-Aravaca,Aravaca,Calle de ara,5.174752398034782,4.997971761894281,3.578
Madrid,Moncloa-Aravaca,Aravaca,Calle de camarines,5.174752398034782,4.997971761894281,2.8747433264887063
Madrid,Moncloa-Aravaca,Aravaca,Calle de hoces de la hermida,5.174752398034782,4.997971761894281,2.9262295081967213
Madrid,Moncloa-Aravaca,Aravaca,Calle de la fuente del rey,5.174752398034782,4.997971761894281,4.965753424657534
Madrid,Moncloa-Aravaca,Aravaca,Calle de melchor rodríguez,5.174752398034782,4.997971761894281,5.367965367965368
Madrid,Moncloa-Aravaca,Aravaca,Calle de peñalara de aravaca,5.174752398034782,4.997971761894281,5.238907849829351
Madrid,Moncloa-Aravaca,Aravaca,Calle de peñalara de aravaca,5.174752398034782,4.997971761894281,5.238907849829351
Madrid,Moncloa-Aravaca,Aravaca,Calle del almanzora,5.174752398034782,4.997971761894281,5.583941605839416
Madrid,Moncloa-Aravaca,Aravaca,Calle del carril de los caleros,5.174752398034782,4.997971761894281,6.3123446561723275
Madrid,Moncloa-Aravaca,Aravaca,Calle del carril de los caleros,5.174752398034782,4.997971761894281,6.3123446561723275
Madrid,Moncloa-Aravaca,Aravaca,Calle del carril de los caleros,5.174752398034782,4.997971761894281,6.3123446561723275
Madrid,Moncloa-Aravaca,Aravaca,Calle del carril de los caleros,5.174752398034782,4.997971761894281,6.3123446561723275
Madrid,Moncloa-Aravaca,Aravaca,Calle del carril de los caleros,5.174752398034782,4.997971761894281,6.3123446561723275
Madrid,Moncloa-Aravaca,Aravaca,Calle del zenit,5.174752398034782,4.997971761894281,4.933333333333333
Madrid,Moncloa-Aravaca,Aravaca,Calle doctor balmis,5.174752398034782,4.997971761894281,11.14864864864865
Madrid,Moncloa-Aravaca,Aravaca,Calle la pinilla,5.174752398034782,4.997971761894281,5.35445205479452
Madrid,Moncloa-Aravaca,Aravaca,Calle la pinilla,5.174752398034782,4.997971761894281,5.35445205479452
Madrid,Moncloa-Aravaca,Aravaca,Calle paca díaz,5.174752398034782,4.997971761894281,5.416666666666667
Madrid,Moncloa-Aravaca,Aravaca,Calle pleyades,5.174752398034782,4.997971761894281,8.35620616041476
Madrid,Moncloa-Aravaca,Aravaca,Calle pleyades,5.174752398034782,4.997971761894281,8.35620616041476
Madrid,Moncloa-Aravaca,Aravaca,Calle pleyades,5.174752398034782,4.997971761894281,8.35620616041476
Madrid,Moncloa-Aravaca,Aravaca,Calle pleyades,5.174752398034782,4.997971761894281,8.35620616041476
Madrid,Moncloa-Aravaca,Aravaca,Calle pleyades,5.174752398034782,4.997971761894281,8.35620616041476
Madrid,Moncloa-Aravaca,Aravaca,Calle pleyades,5.174752398034782,4.997971761894281,8.35620616041476
Madrid,Moncloa-Aravaca,Aravaca,Calle riaza,5.174752398034782,4.997971761894281,3.4415584415584415
Madrid,Moncloa-Aravaca,Aravaca,Calle sirrach,5.174752398034782,4.997971761894281,2.943722943722944
Madrid,Moncloa-Aravaca,Aravaca,Calle teresa orozco,5.174752398034782,4.997971761894281,4.21179302045728
Madrid,Moncloa-Aravaca,Aravaca,Calle teresa orozco,5.174752398034782,4.997971761894281,4.21179302045728
Madrid,Moncloa-Aravaca,Aravaca,Calle valle de pas,5.174752398034782,4.997971761894281,7.0754716981132075
Madrid,Moncloa-Aravaca,Aravaca,Calle virgen de los rosales,5.174752398034782,4.997971761894281,4.9151873767258385
Madrid,Moncloa-Aravaca,Aravaca,Calle virgen de los rosales,5.174752398034782,4.997971761894281,4.9151873767258385
Madrid,Moncloa-Aravaca,Aravaca,Calle virgen de los rosales,5.174752398034782,4.997971761894281,4.9151873767258385
Madrid,Moncloa-Aravaca,Aravaca,Calle virgen de los rosales,5.174752398034782,4.997971761894281,4.9151873767258385
Madrid,Moncloa-Aravaca,Aravaca,Dr. balmis,5.174752398034782,4.997971761894281,6.7592592592592595
Madrid,Moncloa-Aravaca,Aravaca,Dr. balmis,5.174752398034782,4.997971761894281,6.7592592592592595
Madrid,Moncloa-Aravaca,Aravaca,Federico romero,5.174752398034782,4.997971761894281,3.75
Madrid,Moncloa-Aravaca,Aravaca,Horche,5.174752398034782,4.997971761894281,4.766803840877915
Madrid,Moncloa-Aravaca,Aravaca,Horche,5.174752398034782,4.997971761894281,4.766803840877915
Madrid,Moncloa-Aravaca,Aravaca,Virgen de los rosales,5.174752398034782,4.997971761894281,5.065040650406504
Madrid,Moncloa-Aravaca,Aravaca,Virgen de los rosales,5.174752398034782,4.997971761894281,5.065040650406504
Madrid,Moncloa-Aravaca,Argüelles,Calle arriaza,5.174752398034782,6.975213262514083,2.4
Madrid,Moncloa-Aravaca,Argüelles,Calle de arriaza,5.174752398034782,6.975213262514083,7.115702479338843
Madrid,Moncloa-Aravaca,Argüelles,Calle de arriaza,5.174752398034782,6.975213262514083,7.115702479338843
Madrid,Moncloa-Aravaca,Argüelles,Calle de benito gutiérrez,5.174752398034782,6.975213262514083,6.1891891891891895
Madrid,Moncloa-Aravaca,Argüelles,Calle de cadarso,5.174752398034782,6.975213262514083,7.611548556430447
Madrid,Moncloa-Aravaca,Argüelles,Calle de cadarso,5.174752398034782,6.975213262514083,7.611548556430447
Madrid,Moncloa-Aravaca,Argüelles,Calle de estanislao figueras,5.174752398034782,6.975213262514083,5.914893617021276
Madrid,Moncloa-Aravaca,Argüelles,Calle de ferraz,5.174752398034782,6.975213262514083,5.725490196078431
Madrid,Moncloa-Aravaca,Argüelles,Calle de ferraz,5.174752398034782,6.975213262514083,5.725490196078431
Madrid,Moncloa-Aravaca,Argüelles,Calle de ferraz,5.174752398034782,6.975213262514083,5.725490196078431
Madrid,Moncloa-Aravaca,Argüelles,Calle de ilustración,5.174752398034782,6.975213262514083,6.960591133004926
Madrid,Moncloa-Aravaca,Argüelles,Calle de ilustración,5.174752398034782,6.975213262514083,6.960591133004926
Madrid,Moncloa-Aravaca,Argüelles,Calle de ilustración,5.174752398034782,6.975213262514083,6.960591133004926
Madrid,Moncloa-Aravaca,Argüelles,Calle de ilustración,5.174752398034782,6.975213262514083,6.960591133004926
Madrid,Moncloa-Aravaca,Argüelles,Calle de ilustración,5.174752398034782,6.975213262514083,6.960591133004926
Madrid,Moncloa-Aravaca,Argüelles,Calle de juan álvarez mendizábal,5.174752398034782,6.975213262514083,6.890756302521009
Madrid,Moncloa-Aravaca,Argüelles,Calle de la princesa,5.174752398034782,6.975213262514083,7.743957027752909
Madrid,Moncloa-Aravaca,Argüelles,Calle de la princesa,5.174752398034782,6.975213262514083,7.743957027752909
Madrid,Moncloa-Aravaca,Argüelles,Calle de la princesa,5.174752398034782,6.975213262514083,7.743957027752909
Madrid,Moncloa-Aravaca,Argüelles,Calle de la princesa,5.174752398034782,6.975213262514083,7.743957027752909
Madrid,Moncloa-Aravaca,Argüelles,Calle de luisa fernanda,5.174752398034782,6.975213262514083,6.662698412698412
Madrid,Moncloa-Aravaca,Argüelles,Calle de luisa fernanda,5.174752398034782,6.975213262514083,6.662698412698412
Madrid,Moncloa-Aravaca,Argüelles,Calle de luisa fernanda,5.174752398034782,6.975213262514083,6.662698412698412
Madrid,Moncloa-Aravaca,Argüelles,Calle de luisa fernanda,5.174752398034782,6.975213262514083,6.662698412698412
Madrid,Moncloa-Aravaca,Argüelles,Calle de martín de los heros,5.174752398034782,6.975213262514083,7.25065274151436
